date,price
2022-07-14,24.05
2022-07-13,24.0
2022-07-12,24.0
2022-07-11,23.5
2022-07-08,24.0
2022-07-07,24.15
2022-07-06,24.2
2022-07-05,24.45
2022-07-04,24.25
2022-07-01,24.05
2022-06-30,24.0
2022-06-29,24.2
2022-06-28,24.5
2022-06-27,23.95
2022-06-24,23.8
2022-06-23,23.75
2022-06-22,23.75
2022-06-21,23.0
2022-06-20,22.9
2022-06-17,23.1
2022-06-16,24.1
2022-06-15,23.6
2022-06-14,24.1
2022-06-13,23.9
2022-06-10,25.2
2022-06-09,25.75
2022-06-08,25.7
2022-06-07,24.95
2022-06-06,25.3
2022-06-03,25.3
2022-06-02,25.35
2022-06-01,31.1
2022-05-31,31.55
2022-05-30,31.95
2022-05-27,31.8
2022-05-26,30.35
2022-05-25,30.0
2022-05-24,28.8
2022-05-23,28.45
2022-05-20,29.05
2022-05-19,28.6
2022-05-18,28.95
2022-05-17,29.25
2022-05-16,27.6
2022-05-13,27.5
2022-05-12,29.5
2022-05-11,31.6
2022-05-10,30.8
2022-05-09,30.6
2022-05-06,31.0
2022-05-05,31.7
2022-05-04,31.75
2022-04-29,32.7
2022-04-28,31.0
2022-04-27,30.9
2022-04-26,30.9
2022-04-25,30.5
2022-04-22,32.3
2022-04-21,31.5
2022-04-20,31.9
2022-04-19,31.65
2022-04-18,32.8
2022-04-15,33.55
2022-04-14,33.8
2022-04-13,33.65
2022-04-12,33.45
2022-04-08,33.85
2022-04-07,33.6
2022-04-06,33.2
2022-04-05,33.0
2022-04-04,33.5
2022-04-01,33.4
2022-03-31,33.05
2022-03-30,32.6
2022-03-29,32.35
2022-03-28,32.35
2022-03-25,32.7
2022-03-24,32.9
2022-03-23,33.2
2022-03-22,33.3
2022-03-21,32.95
2022-03-18,32.8
2022-03-17,32.8
2022-03-16,32.8
2022-03-15,32.8
2022-03-14,32.7
2022-03-11,32.7
2022-03-10,32.9
2022-03-09,32.7
2022-03-08,32.6
2022-03-07,33.25
2022-03-04,34.3
2022-03-03,33.45
2022-03-02,32.9
2022-03-01,33.85
2022-02-28,33.9
2022-02-25,34.35
2022-02-24,34.45
2022-02-23,34.6
2022-02-22,34.7
2022-02-21,34.4
2022-02-18,33.85
2022-02-17,34.3
2022-02-16,34.2
2022-02-15,34.5
2022-02-14,34.0
2022-02-11,35.7
2022-02-10,35.55
2022-02-09,35.6
2022-02-08,35.75
2022-02-07,34.7
2022-01-28,34.55
2022-01-27,34.9
2022-01-26,35.45
2022-01-25,34.85
2022-01-24,34.35
2022-01-21,33.45
2022-01-20,32.95
2022-01-19,33.0
2022-01-18,32.8
2022-01-17,32.75
2022-01-14,33.05
2022-01-13,33.35
2022-01-12,33.1
2022-01-11,32.75
2022-01-10,33.0
2022-01-07,33.3
2022-01-06,33.75
2022-01-05,33.7
2022-01-04,34.4
