date,price
2022-03-23,36.65
2022-03-22,36.85
2022-03-21,36.8
2022-03-18,36.25
2022-03-17,36.45
2022-03-16,36.8
2022-03-15,36.9
2022-03-14,36.0
2022-03-11,36.4
2022-03-10,36.75
2022-03-09,36.85
2022-03-08,37.0
2022-03-07,37.7
2022-03-04,38.1
2022-03-03,37.45
2022-03-02,36.5
2022-03-01,37.75
2022-02-28,38.0
2022-02-25,38.2
2022-02-24,36.9
2022-02-23,35.9
2022-02-22,35.55
2022-02-21,35.9
2022-02-18,35.9
2022-02-17,36.3
2022-02-16,35.65
2022-02-15,35.95
2022-02-14,35.0
2022-02-11,36.6
2022-02-10,36.7
2022-02-09,37.1
2022-02-08,37.3
2022-02-07,36.3
2022-01-28,36.65
2022-01-27,35.45
2022-01-26,35.9
2022-01-25,34.9
2022-01-24,33.45
2022-01-21,34.3
2022-01-20,33.95
2022-01-19,33.5
2022-01-18,33.25
2022-01-17,33.05
2022-01-14,34.85
2022-01-13,35.25
2022-01-12,35.4
2022-01-11,34.3
2022-01-10,34.4
2022-01-07,34.6
2022-01-06,35.15
2022-01-05,35.5
2022-01-04,36.05
