date,price
2022-03-15,31.6
2022-03-14,31.65
2022-03-11,31.45
2022-03-10,31.05
2022-03-09,30.75
2022-03-08,31.0
2022-03-07,32.2
2022-03-04,32.9
2022-03-03,33.1
2022-03-02,32.5
2022-03-01,34.0
2022-02-28,34.4
2022-02-25,34.1
2022-02-24,34.0
2022-02-23,34.35
2022-02-22,34.4
2022-02-21,32.65
2022-02-18,32.65
2022-02-17,33.2
2022-02-16,32.65
2022-02-15,32.7
2022-02-14,32.0
2022-02-11,33.95
2022-02-10,33.75
2022-02-09,33.3
2022-02-08,33.8
2022-02-07,33.8
2022-01-28,33.7
2022-01-27,33.0
2022-01-26,33.3
2022-01-25,32.6
2022-01-24,32.1
2022-01-21,31.8
2022-01-20,30.2
2022-01-19,29.6
2022-01-18,29.9
2022-01-17,29.5
2022-01-14,29.65
2022-01-13,29.7
2022-01-12,29.2
2022-01-11,27.9
2022-01-10,28.1
2022-01-07,28.6
2022-01-06,28.35
2022-01-05,28.7
2022-01-04,29.1
