date,VND,demand,supply
2021-05-26,105.70,4424,5910
2021-05-25,104.60,3139,4121
2021-05-24,106.00,5418,7941
2021-05-21,103.90,4582,8238
2021-05-20,102.00,4017,4573
2021-05-19,100.40,3757,4641
2021-05-18,98.90,4479,4573
2021-05-17,100.80,6367,8991
2021-05-14,97.20,4101,4305
2021-05-13,97.00,4530,3024
2021-12-05,97.70,7014,3064
2021-11-05,98.00,4332,3510
2021-10-05,99.10,5077,4335
2021-07-05,97.10,7185,4287
2021-06-05,98.70,4429,3207
2021-05-05,99.60,3290,3198
2021-04-05,99.20,8207,3567
2021-04-29,99.30,8172,3708
2021-04-28,100.90,4707,4207
2021-04-27,100.00,5832,3517
2021-04-26,99.60,10152,4553
2021-04-23,105.00,9483,5697
2021-04-22,103.10,6745,6550
2021-04-20,108.60,13524,8485
2021-04-19,104.50,6791,6137
2021-04-16,101.00,7040,5632
2021-04-15,101.20,7576,6614
2021-04-14,100.50,9335,4309
2021-04-13,102.50,2485,5643
2021-12-04,101.80,2621,3312
2021-09-04,98.90,2925,1603
2021-08-04,99.70,1539,1819
2021-07-04,100.50,2458,2272
2021-06-04,101.70,1125,2993
2021-05-04,101.70,1668,3855
2021-02-04,100.70,1736,2994
2021-01-04,99.00,2134,2754
2021-03-31,97.30,1450,2313
2021-03-30,96.30,1935,2262
2021-03-29,96.20,1477,1720
2021-03-26,95.70,2229,1789
2021-03-25,96.70,2199,1990
2021-03-24,97.20,2733,1682
2021-03-23,98.70,1586,1650
2021-03-22,99.30,1493,1841
2021-03-19,97.80,2265,1726
2021-03-18,99.70,1161,1864
2021-03-17,99.30,2204,1960
2021-03-16,99.50,1611,1977
2021-03-15,99.80,2189,2632
2021-12-03,99.90,1253,2847
2021-11-03,100.00,2280,2534
2021-10-03,99.90,2072,2667
2021-09-03,98.20,3556,2188
2021-08-03,97.20,4213,1970
2021-05-03,98.40,4278,1815
2021-04-03,100.00,3957,2095
2021-03-03,101.50,3277,1549
2021-02-03,102.80,2577,2332
2021-01-03,103.00,2181,2008
2021-02-26,101.60,4251,1959
2021-02-25,102.80,3790,2001
2021-02-24,102.80,6503,2274
2021-02-23,105.30,3312,2131
2021-02-22,105.80,3529,3959
2021-02-19,103.10,2215,2478
2021-02-18,103.20,3058,4735
2021-02-17,101.00,2565,2722
2021-09-02,96.80,2942,2216
2021-08-02,94.70,5638,2951
2021-05-02,99.30,2140,2503
2021-04-02,98.40,3235,2752
2021-03-02,97.20,3510,4255
2021-02-02,94.40,3152,2486
2021-01-02,88.30,2713,1989
2021-01-29,93.50,5670,1969
2021-01-28,87.40,2398,2361
2021-01-27,93.90,3091,1519
2021-01-26,98.00,2317,1836
2021-01-25,99.50,1696,1743
2021-01-22,99.30,1493,2020
2021-01-21,99.00,2214,2200
2021-01-20,97.50,2552,2646
2021-01-19,96.80,2594,1899
2021-01-18,101.00,1793,1755
2021-01-15,101.60,1976,1164
2021-01-14,99.60,3799,1380
2021-01-13,100.90,2561,1878
2021-12-01,103.40,1499,1914
2021-11-01,103.10,1926,2688
2021-08-01,96.40,1306,1950
2021-07-01,94.80,2613,1644
2021-06-01,94.80,1761,1825
2021-05-01,95.60,1860,2187
2021-04-01,92.00,2685,1986
2020-12-31,89.50,1888,2319
2020-12-30,90.20,1792,2652
2020-12-29,90.30,2352,3865
2020-12-28,87.70,1760,2387
2020-12-25,87.60,1616,1906
2020-12-24,86.30,3177,2264
2020-12-23,87.40,2411,3461
2020-12-22,86.90,2174,2977
2020-12-21,87.10,1811,3397
2020-12-18,85.30,2593,2343
2020-12-17,84.70,4807,3270
2020-12-16,86.20,2459,1867
2020-12-15,86.00,4377,3555
2020-12-14,87.00,3343,3704
2020-11-12,85.00,2938,1852
2020-10-12,83.60,2999,2574
2020-09-12,85.00,2567,2160
2020-08-12,84.40,2160,2322
2020-07-12,84.70,3320,1608
2020-04-12,84.90,2118,3104
2020-03-12,84.90,2242,2179
2020-02-12,85.20,2801,5080
2020-01-12,83.30,3569,2853
2020-11-30,82.60,4249,3360
2020-11-27,83.00,2980,2780
2020-11-26,82.70,3276,2580
2020-11-25,83.50,3915,6295
2020-11-24,83.80,5470,6648
2020-11-23,80.60,5808,6804
2020-11-20,78.50,2954,5943
2020-11-19,77.50,3394,4125
2020-11-18,77.30,2949,3312
2020-11-17,78.30,2669,2562
2020-11-16,76.60,4016,4409
2020-11-13,78.30,3054,3473
2020-12-11,77.20,2133,2069
2020-11-11,76.60,3202,3034
2020-10-11,77.40,2352,4674
2020-09-11,78.00,2232,3870
2020-06-11,75.70,2441,1373
2020-05-11,75.70,2715,1992
2020-04-11,75.90,3162,2397
2020-03-11,75.80,3752,1308
2020-02-11,75.90,2581,1123
2020-10-30,76.00,5516,2294
2020-10-29,76.20,3992,2369
2020-10-28,75.60,4147,2300
2020-10-27,77.60,3431,2528
2020-10-26,78.50,4222,5189
2020-10-23,79.50,4550,8400
2020-10-22,77.50,1693,2772
2020-10-21,76.40,2008,4373
2020-10-20,76.20,3410,3284
2020-10-19,76.10,3886,2648
2020-10-16,77.00,2874,2007
2020-10-15,77.50,2735,4158
2020-10-14,78.50,1830,5980
2020-10-13,78.10,1620,3462
2020-12-10,77.50,3463,5994
2020-09-10,77.00,1723,2539
2020-08-10,76.60,1703,2285
2020-07-10,76.80,2419,4666
2020-06-10,76.10,1673,2790
2020-05-10,76.00,1894,2628
2020-02-10,75.90,3934,3698
2020-01-10,77.10,2056,2511
2020-09-30,75.50,4376,2290
2020-09-29,75.30,7902,3139
2020-09-28,76.60,4277,2828
2020-09-25,77.10,1985,2104
2020-09-24,77.10,3122,3177
2020-09-23,77.50,2350,3033
2020-09-22,76.80,3710,1959
2020-09-21,77.10,2488,2382
2020-09-18,76.90,2997,2085
2020-09-17,76.70,4589,1994
2020-09-16,77.20,3906,2779
2020-09-15,76.80,10191,5833
2020-09-14,77.50,3809,1756
2020-11-09,77.70,5968,2269
2020-10-09,78.10,5862,6252
2020-09-09,78.60,5034,1393
2020-08-09,78.50,3360,2687
2020-07-09,79.10,2740,4619
2020-04-09,80.00,3371,2938
2020-03-09,79.60,3182,3599
2020-01-09,78.70,3549,1721
2020-08-31,78.50,2603,1592
2020-08-28,78.60,3017,1669
2020-08-27,78.50,4870,2540
2020-08-26,79.50,2981,1826
2020-08-25,79.60,2348,1894
2020-08-24,80.00,2116,1570
2020-08-21,79.50,2400,1130
2020-08-20,80.00,2844,3468
2020-08-19,80.00,1848,2530
2020-08-18,79.60,1664,2172
2020-08-17,79.70,1244,1386
2020-08-14,79.70,1582,2917
2020-08-13,79.40,2201,1229
2020-12-08,79.40,2236,1719
2020-11-08,79.40,1506,2156
2020-10-08,79.60,1491,2108
2020-07-08,79.60,1200,2315
2020-06-08,79.60,1473,2683
2020-05-08,79.60,1367,2514
2020-04-08,79.00,1880,2488
2020-03-08,78.50,2610,2187
2020-07-31,77.70,2036,3328
2020-07-30,76.60,1655,3055
2020-07-29,74.00,2682,2288
2020-07-28,75.80,5635,2708
2020-07-27,70.90,4934,3420
2020-07-24,76.00,4490,2852
2020-07-23,78.80,2163,1487
