date,price
2022-01-25,34.7
2022-01-24,33.3
2022-01-21,34.6
2022-01-20,33.8
2022-01-19,32.9
2022-01-18,33.9
2022-01-17,32.6
2022-01-14,35.0
2022-01-13,34.3
2022-01-12,34.7
2022-01-11,32.45
2022-01-10,31.6
2022-01-07,31.95
2022-01-06,32.7
2022-01-05,32.55
2022-01-04,32.1
