date,price
2022-07-15,36.1
2022-07-14,35.95
2022-07-13,36.1
2022-07-12,36.1
2022-07-11,35.6
2022-07-08,37.55
2022-07-07,37.8
2022-07-06,37.6
2022-07-05,37.75
2022-07-04,36.35
2022-07-01,36.0
2022-06-30,35.55
2022-06-29,36.75
2022-06-28,36.7
2022-06-27,35.55
2022-06-24,35.5
2022-06-23,35.95
2022-06-22,34.8
2022-06-21,33.0
2022-06-20,33.0
2022-06-17,34.5
2022-06-16,36.05
2022-06-15,35.7
2022-06-14,35.75
2022-06-13,36.0
2022-06-10,37.95
2022-06-09,37.4
2022-06-08,37.25
2022-06-07,36.2
2022-06-06,36.05
2022-06-03,36.45
2022-06-02,36.4
2022-06-01,36.85
2022-05-31,37.15
2022-05-30,37.75
2022-05-27,37.45
2022-05-26,36.7
2022-05-25,36.5
2022-05-24,35.25
2022-05-23,34.85
2022-05-20,35.7
2022-05-19,35.8
2022-05-18,36.05
2022-05-17,34.85
2022-05-16,32.6
2022-05-13,33.8
2022-05-12,36.3
2022-05-11,39.0
2022-05-10,38.7
2022-05-09,38.6
2022-05-06,41.5
2022-05-05,42.6
2022-05-04,42.0
2022-04-29,44.0
2022-04-28,42.3
2022-04-27,41.6
2022-04-26,41.5
2022-04-25,41.05
2022-04-22,44.1
2022-04-21,43.6
2022-04-20,43.05
2022-04-19,43.7
2022-04-18,44.85
2022-04-15,45.6
2022-04-14,47.3
2022-04-13,48.0
2022-04-12,48.0
2022-04-08,48.85
2022-04-07,49.3
2022-04-06,49.9
2022-04-05,49.05
2022-04-04,49.65
2022-04-01,50.3
2022-03-31,49.55
2022-03-30,49.15
2022-03-29,48.9
2022-03-28,48.8
2022-03-25,49.25
2022-03-24,49.3
2022-03-23,49.6
2022-03-22,49.9
2022-03-21,49.45
2022-03-18,49.2
2022-03-17,49.0
2022-03-16,49.05
2022-03-15,48.6
2022-03-14,48.5
2022-03-11,48.9
2022-03-10,49.25
2022-03-09,49.1
2022-03-08,49.0
2022-03-07,49.25
2022-03-04,49.95
2022-03-03,49.65
2022-03-02,49.2
2022-03-01,50.3
2022-02-28,50.4
2022-02-25,50.7
2022-02-24,50.5
2022-02-23,51.7
2022-02-22,51.4
2022-02-21,51.5
2022-02-18,51.6
2022-02-17,52.2
2022-02-16,51.6
2022-02-15,51.8
2022-02-14,51.5
2022-02-11,53.7
2022-02-10,53.6
2022-02-09,53.6
2022-02-08,53.8
2022-02-07,52.8
2022-01-28,52.8
2022-01-27,51.9
2022-01-26,52.4
2022-01-25,51.9
2022-01-24,50.3
2022-01-21,49.8
2022-01-20,48.85
2022-01-19,48.85
2022-01-18,48.75
2022-01-17,48.6
2022-01-14,49.75
2022-01-13,50.5
2022-01-12,50.4
2022-01-11,48.45
2022-01-10,48.65
2022-01-07,49.45
2022-01-06,49.9
2022-01-05,50.5
2022-01-04,50.9
